Madhura - Castellum Velodyna (The Fringes) - 18 Ananta Dreamstaves (Rank 7),Madhura - Castellum Velodyna (Les Marges) - 18 barrettes béatifiques anantas (Rang 7),Madhura - Castellum Velodyna (Abanisches Grenzland) - 18 Ananta-Traumstäbe (Rang 7)
Madhura - Castellum Velodyna (The Fringes) - 18 Ananta Dreamstaves (Rank 8),Madhura - Castellum Velodyna (Les Marges) - 18 barrettes béatifiques anantas (Rang 8),Madhura - Castellum Velodyna (Abanisches Grenzland) - 18 Ananta-Traumstäbe (Rang 8)
Madhura - Castellum Velodyna (The Fringes) - 5 Ananta Dreamstaves (Rank 5),Madhura - Castellum Velodyna (Les Marges) - 5 barrettes béatifiques anantas (Rang 5),Madhura - Castellum Velodyna (Abanisches Grenzland) - 5 Ananta-Traumstäbe (Rang 5)
Magic Pot - The Isles of Umbra (Western La Noscea) - 1 Elixir,Pot magique - Îles d'Ombra (Noscea occidentale) - 1 élixir,Zauberpott - Phantominseln (Westliches La Noscea)- 1 Elixir
Magic Pot - The Isles of Umbra (Western La Noscea) - 1 Hi-Elixir,Pot magique - Îles d'Ombra (Noscea occidentale) - 1 super élixir,Zauberpott - Phantominseln (Westliches La Noscea)- 1 Super-Elixir
Magitek Gunship / The Keeper of the Lake,Vaisseau magitek / Le Gardien du lac,Magitek-Kanonenschiff / Hüter des Sees
"Magitek Vanguard H-2 / Northern Thanalan (16, 15)","Avant-garde magitek améliorée / Thanalan septentrional (16, 15)","Frontbrecher H-2 / Nördliches Thanalan (16, 15)"
Mahveydah - Yedlihmad (Thavnair) - 300 Bicolor Gemstones (Rank 3),Mahveydah - Yedlihmad (Thavnair) - 300 gemmes bicolores (Rang 3),Mahveydah - Yedlihmad (Thavnair) - 300 zweifarbige Edelsteine (Rang 3)
Mahveydah - Yedlihmad (Thavnair) - 350 Bicolor Gemstones (Rank 3),Mahveydah - Yedlihmad (Thavnair) - 350 gemmes bicolores (Rang 3),Mahveydah - Yedlihmad (Thavnair) - 350 zweifarbige Edelsteine (Rang 3)
"Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 2,400 Gil",Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 2 400 gils,Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 2.400 Gil
"Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 5,000 Gil",Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 5 000 gils,Maisenta (Gridania) / Roarich (Ul'dah) / Bango Zango (Limsa Lominsa) - 5.000 Gil
"Maisenta - Gridania - 5,000 Gil",Maisenta - Gridania - 5 000 gils,Maisenta (Gridania) - 5.000 Gil
Manor Sentry / Haukke Manor,Sentinelle du manoir / Le Manoir des Haukke,Wachposten / Haukke-Herrenhaus
"Master Coeurl / Upper La Noscea (8, 21) ","Maître coeurl / Haute-Noscea (8, 21) ","Meister-Coeurl / Oberes La Noscea (8, 21)"
Maudlin Latool Ja - Ul'dah - 100 Allied Seals,Latool Ja - Ul'dah - 100 insignes alliés,Latool Ja - Ul'dah - 100 Jagdabzeichen
Maudlin Latool Ja - Ul'dah - 300 Allied Seals,Latool Ja - Ul'dah - 300 insignes alliés,Latool Ja - Ul'dah - 300 Jagdabzeichen
Maudlin Latool Ja - Ul'dah - 400 Allied Seals,Latool Ja - Ul'dah - 400 insignes alliés,Latool Ja - Ul'dah - 400 Jagdabzeichen
Maudlin Latool Ja - Ul'dah - 500 Allied Seals,Latool Ja - Ul'dah - 500 insignes alliés,Latool Ja - Ul'dah - 500 Jagdabzeichen
"Mean-spirited (25, 14)","Le trésor du clan Urabe (25, 14)","Haltet den Onmyoji! (25, 14)"
Mechanoscribe / The Great Gubal Library (Hard),Mécano-scribe / Grande bibliothèque de Gubal (brutal),Mechanoscholar / Große Gubal-Bibliothek (schwer)
"Meet The Puppetmaster (23, 37)","Celui qui tire les ficelles (23, 37)","Lass die Puppen tnazen (23, 37)"
"Merchant & Melder - Aleport (Western La Noscea) - 5,000 Gil",Quincaillière - Port-aux-Ales (Noscea occidentale) - 5 000 gils,Krämerin (Reparatur) - Bierhafen (Westliches La Noscea) - 5.000 Gil
"Merchant & Mender - Wineport (Eastern La Noscea) - 5,000 Gil",Quincaillier - Port-aux-Vins (Noscea orientale) - 5 000 gils,Krämer (Reparatur) - Weinhafen (Östliches La Noscea) - 5.000 Gil
"Minion Trader - The Gold Saucer - 2,400 Gil",Marchande de mascottes - Gold Saucer - 2 400 gils,Trabantenhändlerin - Gold Saucer - 2.400 Gil
Mist Dragon Heads / The Burn,Têtes du Dragon des brumes / L'Escarre,Nebelkopf / Das Kargland
Mizutt - Watts's Anvil (Lakeland) - 18 Hammered Frogments (Rank 7),Mizutt - Garage Watts (Grand-Lac) - 18 médailles naines (Rang 7),Mizutt - Watts-Werkstatt für Hammerprojekte (Seenland) - 18 Zwergenmünzen (Rang 7)
Mizutt - Watts's Anvil (Lakeland) - 8 Hammered Frogments (Rank 8),Mizutt - Garage Watts (Grand-Lac) - 8 médailles naines (Rang 8),Mizutt - Watts-Werkstatt für Hammerprojekte (Seenland) - 8 Zwergenmünzen (Rang 8)
Mizutt - Watts's Anvil (Lakeland) - 6 Hammered Fragments (Rank 6),Mizutt - Garage Watts (Grand-Lac) - 6 médailles naines (Rang 6),Mizutt - Watts-Werkstatt für Hammerprojekte (Seenland) - 6 Zwergenmünzen (Rang 6)
Mizutt - Watts's Anvil (Lakeland) - 6 Hammered Frogments (Rank 8),Mizutt - Garage Watts (Grand-Lac) - 6 médailles naines (Rang 8),Mizutt - Watts-Werkstatt für Hammerprojekte (Seenland) - 6 Zwergenmünzen (Rang 8)
Mizutt - Watts's Anvil (Lakeland) - 8 Hammered Frogments (Rank 4),Mizutt - Garage Watts (Grand-Lac) - 8 médailles naines (Rang 4),Mizutt - Watts-Werkstatt für Hammerprojekte (Seenland) - 8 Zwergenmünzen (Rang 4)
"Mogmul Mogbelly - Bahrr Lehs (The Churning Mists) - 30,000 Gil (Rank 7)",Mogmul - Bahrr Lehs (L'Écume des cieux de Dravania) - 30 000 gils (Rang 7),Mogmul Mogbauch - Bahrr Lehs (Wallende Nebel) - 30.000 Gil (Rang 7)
"Mogmul Mogbelly - Bahrr Lehs (The Churning Mists) - 30,000 Gil (Rank 9)",Mogmul - Bahrr Lehs (L'Écume des cieux de Dravania) - 30 000 gils (Rang 9),Mogmul Mogbauch - Bahrr Lehs (Wallende Nebel) - 30.000 Gil (Rang 9)
Mogmul Mogbelly - Bahrr Lehs (The Churning Mists) - 6 Carved Kupo Nuts (Rank 8),Mogmul - Bahrr Lehs (L'Écume des cieux de Dravania) - 8 noix de kupo gravées (Rang 8),Mogmul Mogbauch - Bahrr Lehs (Wallende Nebel) - 6 Kupo-Schnitznüsse (Rang 8)
"Mogmul Mogbelly - Bahrr Lehs (The Churning Mists) - 200,000 Gil (Rank 7)",Mogmul - Bahrr Lehs (L'Écume des cieux de Dravania) - 200 000 gils (Rang 7),Mogmul Mogbauch - Bahrr Lehs (Wallende Nebel) - 200.000 Gil (Rang 7)
Moisture-warped Lockbox - Eureka Hydatos,Coffre rouillé - Eurêka Hydatos,Eureka Hydatos - Wassergeschliffene Schließkassette
Moogle Treasure Trove Event,Évènement Collection Mog Mog,MogMog-Kollektion Event
Moonfire Faire (2013),Les Feux de la Mort (2013),Der Feuermond-Reigen (2013)
Moonfire Faire (2014),Les Feux de la Mort (2014),Der Feuermond-Reigen (2014)
Moonfire Faire (2015),Les Feux de la Mort (2015),Der Feuermond-Reigen (2015)
Moonfire Faire (2016),Les Feux de la Mort (2016),Der Feuermond-Reigen (2016)
Moonfire Faire (2017),Les Feux de la Mort (2017),Der Feuermond-Reigen (2017)
Moonfire Faire (2018),Les Feux de la Mort (2018),Der Feuermond-Reigen (2018)
Moonfire Faire (2019),Les Feux de la Mort (2019),Der Feuermond-Reigen (2019)
Moonfire Faire (2020),Les Feux de la Mort (2020),Der Feuermond-Reigen (2020)
Moonfire Faire (2021),Les Feux de la Mort (2021),Der Feuermond-Reigen (2021)
Moonfire Faire (2022),Les Feux de la Mort (2022),Der Feuermond-Reigen (2022)
Moonfire Faire (2023),Les Feux de la Mort (2023),Der Feuermond-Reigen (2023)
"Morbol / Mor Dhona (15, 14)","Morbol / Mor Dhona (15, 14)","Morbol / Mor Dhona (15, 14)"
"More Machine Now than Man (28, 29)","Machines aux trousses (28, 29)","Auf zum Gegenangriff (28, 29)"
Mudman / Matoya's Relict,Tadboue / L'Atelier abandonné de Matoya,Matschmann / Matoyas Atelier
"Murder Death Kill (13, 15)","Des machines et des hommes (13, 15)","Neu und besser (28, 29)"
Mythril Triad Card,Pochette Triple Triade mithrite,Boosterkarte (Mithril)
N-0598 - A-4 Research (Ultima Thule) - 6 Omicron Omnitokens (Rank 4),N-0598 - Camp de base A-4 (Ultima Thulé) - 6 omicoins (Rang 4),N-0598 - Plattform A4 (Ultima Thule) - 6 Omnikoins (Rang 4)
N-0598 - A-4 Research (Ultima Thule) - 6 Omicron Omnitokens (Rank 8),N-0598 - Camp de base A-4 (Ultima Thulé) - 6 omicoins (Rang 8),N-0598 - Plattform A4 (Ultima Thule) - 6 Omnikoins (Rang 8)
N-0598 - A-4 Research (Ultima Thule) - 8 Omicron Omnitokens (Rank 5),N-0598 - Camp de base A-4 (Ultima Thulé) - 8 omicoins (Rang 5),N-0598 - Plattform A4 (Ultima Thule) - 8 Omnikoins (Rang 5)
N-0598 - A-4 Research (Ultima Thule) - 18 Omicron Omnitokens (Rank 7),N-0598 - Camp de base A-4 (Ultima Thulé) - 18 omicoins (Rang 7),N-0598 - Plattform A4 (Ultima Thule) - 18 Omnikoins (Rang 7)
N-1499 - Base Omicron (Ultima Thule) - 200 Bicolor Gemstones (Rank 3),N-1499 - Base Omicron (Ultima Thulé) - 200 gemmes bicolores (Rang 3),N-1499 - Omikron-Basis (Ultima Thule) - 200 zweifarbige Edelsteine (Rang 3)
N-1499 - Base Omicron (Ultima Thule) - 300 Bicolor Gemstones (Rank 3),N-1499 - Base Omicron (Ultima Thulé) - 300 gemmes bicolores (Rang 3),N-1499 - Omikron-Basis (Ultima Thule) - 300 zweifarbige Edelsteine (Rang 3)
N-1499 - Base Omicron (Ultima Thule) - 350 Bicolor Gemstones (Rank 3),N-1499 - Base Omicron (Ultima Thulé) - 350 gemmes bicolores (Rang 3),N-1499 - Omikron-Basis (Ultima Thule) - 350 zweifarbige Edelsteine (Rang 3)
N-1499 - Base Omicron (Ultima Thule) - 500 Bicolor Gemstones (Rank 3),N-1499 - Base Omicron (Ultima Thulé) - 500 gemmes bicolores (Rang 3),N-1499 - Omikron-Basis (Ultima Thule) - 500 zweifarbige Edelsteine (Rang 3)
Nacille - Fanow (The Rak'tika Greatwood) - 100 Bicolor Gemstones,Nacille - Fanow (Rak'tika) - 100 gemmes bicolores,Nacille - Fanow (Der Große Wald Rak'tika) - 100 zweifarbige Edelsteine
Nacille - Fanow (The Rak'tika Greatwood) - 350 Bicolor Gemstones (Rank 2),Nacille - Fanow (Rak'tika) - 350 gemmes bicolores (Rang 2),Nacille - Fanow (Der Große Wald Rak'tika) - 350 zweifarbige Edelsteine (Rang 2)
Nacille - Fanow (The Rak'tika Greatwood) - 350 Bicolor Gemstones (Rank 3),Nacille - Fanow (Rak'tika) - 350 gemmes bicolores (Rang 3),Nacille - Fanow (Der Große Wald Rak'tika) - 350 zweifarbige Edelsteine (Rang 3)
Nacille - Fanow (The Rak'tika Greatwood) - 400 Bicolor Gemstones (Rank 3),Nacille - Fanow (Rak'tika) - 400 gemmes bicolores (Rang 3),Nacille - Fanow (Der Große Wald Rak'tika) - 400 zweifarbige Edelsteine (Rang 3)
"Nesvaaz - Radz-at-Han - 12 Chi Bolts (FATE ""Omicron Recall: Killing Order"" - Ultima Thule)","Nesvaaz - Radz-at-Han - 12 boulons de Khi (ALÉA ""Mémoire vive: arrêter le processus"" - Ultima Thulé)","Nesvaaz - Radt-at-Han - 12 Chi-Bolzen (FATE ""Aus dem Speicher von : Zerstörung"" - Ultima Thule)"
Nesvaaz - Radz-at-Han - 3 Bottles Of Exciting Tonic (The Excitatron 6000 - Gold Chests),Nesvaaz - Radz-at-Han - 3 ludotoniques (Ludodrome - Coffres dorés),Nesvaaz - Radt-at-Han - 3 Euphoratrunke (Euphoratron Gold Schatztruhen)
Nesvaaz - Radz-at-Han - 3 Burning Horns (The Shifting Gymnasion Agonon - Gold Chests),Nesvaaz - Radz-at-Han - 3 cornes ardentes (Elpis Gymnasion - Coffres dorés),Nesvaaz - Radt-at-Han - 3 Brennende Hörner (Gymnasion Agonon Gold Schatztruhen)
"Nesvaaz - Radz-at-Han - 3 Daivadipa's Beads (FATE ""Devout Pilgrims vs. Daivadipa"" - Thavnair)","Nesvaaz - Radz-at-Han - 3 orbes sacrés de Daivadipa (ALÉA ""Le culte des Mrga: le faux dieu"" - Thavnair)","Nesvaaz - Radt-at-Han - 3 Daivadipa-Edelsteine (FATE ""Im Dienste der Mrga: Blasphemie"" - Thavnair)"
Nesvaaz - Radz-at-Han - 3 Resplendent Feathers (The Excitatron 6000 or The Shifting Gymnasion Agonon),Nesvaaz - Radz-at-Han - 3 plumes resplendissantes (Ludodrome ou Elpis Gymnasion),Nesvaaz - Radt-at-Han - 3 Prächtige Federn (Gymnasion Agonon oder Euphoratron Gold Schatztruhen)
"Nesvaaz - Radz-at-Han - 5 Daivadipa's Beads (FATE ""Devout Pilgrims vs. Daivadipa"" - Thavnair)","Nesvaaz - Radz-at-Han - 5 orbes sacrés de Daivadipa (ALÉA ""Le culte des Mrga: le faux dieu"" - Thavnair)","Nesvaaz - Radt-at-Han - 5 Daivadipa-Edelsteine (FATE ""Im Dienste der Mrga: Blasphemie"" - Thavnair)"
Nixie / Matoya's Relict,Nixe / L'Atelier abandonné de Matoya,Nixchen / Matoyas Atelier
"No Camping Allowed (17, 23)","Idéaux irréconciliables (17, 23)","Unfreundlicher Besuch (17, 23)"
"None of Them Knew They Were Robots (24, 27)","Les araignées de fer (24, 27)","Nichts als Schrott (24, 24)"
Nullchu / Saint Mocianne's Arboretum (Hard),Nullchu / L'Arboretum Sainte-Mocianne (brutal),Nullchu / Sankt Mocianne-Arboretum (schwer)
"Of Beasts and Braggadocio (23, 37)","Un jour, je serai la meilleure dresseuse (23, 37)","Die allergrößte Bestienbändigerin aller Zeiten (23, 37)"
"Of Steel and Flame (14, 18)","Le fer et le feu (14, 18)","Auf und ab (14, 18)"
Omega / Alphascape V3.0,Oméga / Alphastice v3.0,Omega / Alphametrie 3.0
Online Store,Boutique,Online Store
Online Store - Aymeric's Attire,Boutique - Tenue d'Aymeric,Online Store - Großmeister-Kostümset
Online Store - Brand-new Alisaie's Attire,Boutique - Nouveau costume d'Alisaie,Online Store - Neues Alphinaud-Kostümset
Online Store - Brand-new Alphinaud's Attire,Boutique - Nouveau costume d'Alphinaud,Online Store - Brandneues Alphinaud-Kostümset
Online Store (China Only),Boutique (Uniquement en Chine),Online Store (nur in China)
Online Store - Minfilia's Attire,Boutique - Tenue de Minfilia,Online Store - Minfilia-Kostümset
Online Store - Snow/Lightning's Attire,Boutique - Tenue de Snow/Lightning,Online Store - Snow-/Lightning-Kostümset
Online Store - Thancred's Modish Attire,Boutique - Nouvelle tenue de Thancred,Online Store - Neues Thancred-Kostümset
Online Store - Y'shtola's Modish Attire,Boutique - Nouvelle tenue de Y'shtola,Online Store - Neues Y'shtola-Kostümset
Online Store - Band Set,"Boutique - Ensemble de rouleaux ""Scions & Sinners: Band""","Online Store - Notenrollenset ""Scions & Sinners: Band"""
Online Store - Eorzean Symphony Set,"Boutique - Ensemble de rouleaux ""Eorzean Symphony"" (version orchestrale)","Online Store - Notenrollenset ""Eorzean Symphony (Orchestral Version)"""
Online Store - Forge Ahead Band Set,"Boutique - Ensemble de rouleaux ""Forge Ahead: Band""","Online Store - Notenrollenset ""Forge Ahead: Band"""
Online Store - Forge Ahead Piano Set,"Boutique - Ensemble de rouleaux ""Forge Ahead: Piano""","Online Store - Notenrollenset ""Forge Ahead: Piano"""
Online Store - Piano Set,"Boutique - Ensemble de rouleaux ""Scions & Sinners: Piano""","Online Store - Notenrollenset ""Scions & Sinners: Piano"""
Online Store - Pulse Set,"Boutique - Ensemble de rouleaux ""Pulse"" I","Online Store - Notenrollenset ""Pulse"""
Online Store - Pulse Set II,"Boutique - Ensemble de rouleaux ""Pulse"" II","Online Store - Notenrollenset ""Pulse II"""
Opinicus / The Dusk Vigil,Opinicus / Le Vigile du Crépuscule,Opinicus / Abendrot-Wacht
Page 64 (No Tether) / The Great Gubal Library,Page 64 (Éviter le lien pour déclencher le cast) / La Grande bibliothèque de Gubal,Seite 64 (ohne Kette) / Große Gubal-Bibliothek
Pagos Lockbox,Coffre verrouillé de Pagos,Pagos-Schließkassette
"Paissa / Sea of Clouds (24, 33)","Païssa / L'Écume des cieux d'Abalathia (24, 33)","Paissa / Abalathisches Wolkenmeer (24, 33)"
"Parts and Parcel (23, 34)","Les astres du jour et de la nuit (23, 24)","Oboro auf der Jagd (23, 34)"
Pedronille - Eulmore - 350 Bicolor Gemstones,Pedronille - Eulmore - 350 Gemmes bicolores,Pedronille - Eulmore - 350 zweifarbige Edelsteine
Phantom Train / Sigmascape V1.0,Train fantôme / Sigmastice v1.0,Phantomzug / Sigmametrie 1.0
"Pixie Hoarder - Lydha Lran (Il Mheg) - 100,000 Gil",Quincaillière - Lydha Lran (Il Mheg) - 100 000 gils,Händlerin - Lydha Lran (Il Mheg) - 100.000 Gil
Platinum Triad Card,Pochette Triple Triade platine,Boosterkarte (Platin)
"Poroggo / The Dravanian Hinterlands (12, 35)","Poroggo / Arrière-pays dravanien (12, 35)","Poroggo / Dravanisches Hinterland (12, 35)"
"Pyromancer Supreme (17, 20)","Duel brûlant (17, 20)","Der stärkste aller Pyromanten (17, 20)"
Pyros Lockbox,Coffre verrouillé de Pyros,Eureka Pyros - Pyros-Schließkassette
"Qiqirn Shellsweeper / Central Thanalan (16, 19)","Qiqirn casse-coquille / Thanalan central (16, 19)","Qiqirn Panzerbrecher / Zentrales Thanalan (16, 19)"
Qitian Dasheng / The Swallow's Compass,Qitian Dasheng / Le Compas de l'Hirondelle,Qitian Dasheng / Kompass der Schwalbe
Queen Hawk / Saint Mocianne's Arboretum,Reine des guêpes / L'Arboretum Sainte-Mocianne,Falkenkönigin / Sankt Mocianne-Arboretum
"Quest ""Dreams Come True"" (Requires Loporrits Rank 8)","Quête ""Rêves sans fin !"" (Requiert le rang 8 des Loporrites)","Quest ""Hör niemals auf zu träumen"" (benötigt Rang 8 bei den Loporrits)"
Quick Exploration,Tâche improvisée,Schneller Streifzug
Ramuh / The Striking Tree (Hard),Ramuh / L'Arbre du jugement (brutal),Ramuh / Götterdämmerung - Ramuh
Ravana / Thok Ast Thok,Ravana / Thok Ast Thok,Ravana / Götterdämmerung - Ravana
Recruit a Friend Campaign reward,Récompense de la Campagne d'invitation d'ami,Lade einen Freund ein Kampagne
Reflection of Karlabos / Sirensong Sea,Reflet de Karlabos / La Mer du Chant des sirènes,Karlabos' Abbild / Sirenen-See
Resistance Quartermaster - The Bozjan Southern Front / Zadnor - 25 Bozjan Clusters,Tacticienne - Front sud de Bozja / Zadnor - 25 cristaux bozjiens,Beschaffungsoffizierin - Bozja-Südfront / Zadnor-Hochebene - 25 Bozja-Polykristalle
"Roarich - Ul'dah - 5,000 Gil",Roarich - Ul'dah - 5 000 gils,Roarich - Ul'dah - 5.000 Gil
Ronan Kognan - Gridania - 30 Deaspected Crystals (1.0),Ronan Kognan - Gridania - 30 cristaux neutres (1.0),Ronan Kognan - Gridania - 30 Deaspected Crystals (1.0)
Rowena's Representative - Gridania/Ul'dah/Limsa Lominsa - 500 Allagan Tomestones of Poetics,Commise de Rowena - Gridania/Ul'dah/Limsa Lominsa - 500 mémoquartz allagois poétiques,Rowenas Händlerin - Gridania/Ul'dah/Limsa Lominsa - 500 Allagische Steine der Poesie
Rowena's Representative - Ishgard - 375 Allagan Tomestones of Poetics,Commise de Rowena - Ishgard - 375 mémoquartz allagois poétiques,Rowenas Händlerin - Ishgard - 375 Allagische Steine der Poesie
"Sabotender Bailaor / Southern Thanalan (16, 15)","Pampa bailarin / Thanalan méridional (16, 15)",Sabotender-Tänzer / Südliches Thanalan (16. 15)
Sabotender Guardia / The Sunken Temple of Qarn (Hard),Pampa garde / Le Temple enseveli de Qarn (brutal),Sabotender-Wächter / Versunkener Tempel von Qarn (schwer)
"Sahagin Vendor - Novv's Nursery (Western La Noscea) - 25,000 Gil (Rank 4)",Vendeur sahuagin - Couvée de Novv (Noscea occidentale) - 25 000 gils (Rang 4),Sahagin-Händler - Novvs Aufzucht (Westliches La Nosces) - 25.000 Gil (Rang 4)
"Sahagin Vendor - Novv's Nursery (Western La Noscea) - 25,000 Gil (Rank 8)",Vendeur sahuagin - Couvée de Novv (Noscea occidentale) - 25 000 gils (Rang 8),Sahagin-Händler - Novvs Aufzucht (Westliches La Nosces) - 25.000 Gil (Rang 8)
"Sahagin Vendor - Novv's Nursery (Western La Noscea) - 120,000 Gil (Rank 4)",Vendeur sahuagin - Couvée de Novv (Noscea occidentale) - 120 000 gils (Rang 4),Sahagin-Händler - Novvs Aufzucht (Westliches La Nosces) - 120.000 Gil (Rang 4)
Sai Taisui / The Swallow's Compass,Sai Taisui / Le Compas de l'Hirondelle,Sai Taisui / Kompass der Schwalbe
Sajareen - Radz-at-Han - 350 Bicolor Gemstones,Sajareen - Radz-at-Han - 350 gemmes bicolores,Sajareen - Radz-at-Han - 350 zweifarbige Edelsteine
"Salt Dhruva / The Lochs (22, 22)","Dhruva de sel - Les Lacs (22, 22)","Salz-Dhruva / Das Fenn (22, 22)"
Sanctuary Materiel Container,Malle-surprise insulaire,Paradiesisches Pionierspäckchen
"Sandstone Golem / Southern Thanalan (22, 12)","Golem de grès / Thanalan méridional (22, 12)","Sandstein-Golem / Südliches Thanalan (22, 12)"
"Scavengers of Man's Sorrow (24, 22)","Les dévoreurs d'âmes (24, 22)","Zurück ins Nichts (24, 22)"
Scrip Exchange - 200 White Crafters' Scrips,Comptable des assignats - 200 assignats blancs d'artisan,Scheinewechsler/in - 200 Weiße Handwerkerscheine
Scrip Exchange - 200 White Gatherers' Scrips,Comptable des assignats - 200 assignats blancs de récolteur,Scheinewechsler/in - 200 Weiße Sammlerscheine
Seeker Of Solitude / The Grand Cosmos,Ermite du palais / Le Cosmos coruscant,Einsiedler / Chateau Cosmea
"Seeq and You Will Find (20, 16)","Non, c'est non ! (20, 16)","Die Farbe des Blutes (20, 16)"
"Serpent Quartermaster - Gridania - 20,000 Serpent Seals",Officier de la logistique - Gridania - 20 000 sceaux de compagnie gridaniens,Quartiermeisterin - Gridania - 20.000 Ordenstaler
"Serpent Quartermaster - Gridania - 40,000 Serpent Seals",Officier de la logistique - Gridania - 40 000 sceaux de compagnie gridaniens,Quartiermeisterin - Gridania - 40.000 Ordenstaler
"Sever the Strings (11, 28)","Ainsi font les petites marionnettes (11, 28)","Endkampf mit dem Puppenspieler (11, 28)"
Shadowbringers Collector's Edition,Édition collector de Shadowbringers,Shadowbringers Collector's Edition
Shadowbringers Pre-order,Bonus de précommande de Shadowbringers,Shadowbringers Vorbestellung
Shikigami / Masked Carnivale #29,Shikigami / La Grande Mascarade n°29,Shikigami / Die Große Maskerade Nr. 29
Shikitahe - Tamamizu (The Ruby Sea) - 3 Kojin Sango (Rank 6),Shikitahe - Tamamizu (Mer de Rubis) - 3 sango Kojin (Rang 6),Shikitahe - Tamamizu (Rubinsee) - 3 Kojin-Korallen (Rang 6)
Shikitahe - Tamamizu (The Ruby Sea) - 5 Kojin Sango (Rank 5),Shikitahe - Tamamizu (Mer de Rubis) - 5 sango Kojin (Rang 5),Shikitahe - Tamamizu (Rubinsee) - 5 Kojin-Korallen (Rang 5)
Shikitahe - Tamamizu (The Ruby Sea) - 5 Kojin Sango (Rank 9),Shikitahe - Tamamizu (Mer de Rubis) - 5 sango Kojin (Rang 9),Shikitahe - Tamamizu (Rubinsee) - 5 Kojin-Korallen (Rang 9)
Shikitahe - Tamamizu (The Ruby Sea) - 6 Kojin Sango (Rank 8),Shikitahe - Tamamizu (Mer de Rubis) - 6 sango Kojin (Rang 8),Shikitahe - Tamamizu (Rubinsee) - 6 Kojin-Korallen (Rang 8)
Shikitahe - Tamamizu (The Ruby Sea) - 12 Kojin Sango (Rank 8),Shikitahe - Tamamizu (Mer de Rubis) - 12 sango Kojin (Rang 8),Shikitahe - Tamamizu (Rubinsee) - 12 Kojin-Korallen (Rang 8)
Shikitahe - Tamamizu (The Ruby Sea) - 3 Kojin Sango (Rank 8),Shikitahe - Tamamizu (Mer de Rubis) - 3 sango Kojin (Rang 8),Shikitahe - Tamamizu (Rubinsee) - 3 Kojin-Korallen (Rang 8)
Shiva / Akh Afah Amphitheatre (Extreme),Shiva / L'Amphithéâtre d'Akh Afah (extrême),Shiva / Zenit der Götter - Shiva
Silver Triad Card,Pochette Triple Triade argent,Boosterkarte (Silber)
Siren / Pharos Sirius,Sirène / Le Phare de Sirius,Sirene / Pharos Sirius
Siulmet - Fort Jobb (Lakeland) - 350 Bicolor Gemstones (Rank 2),Siulmet - Fort Jobb (Grand-Lac) - 350 gemmes bicolores (Rang 2),Siulmet - Jobb-Feste (Seenland) - 350 zweifarbige Edelsteine (Rang 2)
Siulmet - Fort Jobb (Lakeland) - 350 Bicolor Gemstones (Rank 3),Siulmet - Fort Jobb (Grand-Lac) - 350 gemmes bicolores (Rang 3),Siulmet - Jobb-Feste (Seenland) - 350 zweifarbige Edelsteine (Rang 3)
Siulmet - Fort Jobb (Lakeland) - 60 Bicolor Gemstones,Siulmet - Fort Jobb (Grand-Lac) - 60 gemmes bicolores,Siulmet - Jobb-Feste (Seenland) - 60 zweifarbige Edelsteine
Slipkinx Steeljoints (A Rank) / The Dravanian Hinterlands,Slipkinx Joints-d'acier (Rang A) / Arrière-pays dravanien,Rutschfix Stahlscharnier (A Rang) / Dravanisches Hinterland
"Slippery Armadillo / Amh Araeng (32, 9)","Tatou fuyard / Amh Araeng (32, 9)","Flutschiges Gürteltier / Amh Araeng (32, 9)"
Smithy - Kugane - 10 Rathalos Scales,Forgeron itinérant - Kugane - 5 écailles Rathalos,Schmied - Kugane - 10 Rathalos-Schuppen
Smithy - Kugane - 5 Rathalos Scales+,Forgeron itinérant - Kugane - 5 écailles Rathalos +,Schmied - Kugane - 5 Rathalos-Schuppen+
Sophia / Containment Bay P1T6,Sophia / Unité de contention P1P6,Sophia / Götterdämmerung - Sophia
Southern Front Lockbox,Coffre verrouillé du Front sud de Bozja,Bozja-Schließkassette
Southern Front Lockbox / Zadnor Lockbox,Coffre verrouillé du Front sud de Bozja / Coffre verrouillé des Hauts plateaux de Zadnor,Bozja-/Zadnor-Schließkassette
Spectral Berserker / The Heroes' Gauntlet,Berserker spectral / La Traversée de Norvrandt,Phantom-Berserker / Die Schlacht um Norvrandt
Spoils Collector - 1 Iron Voyage Spoil (from sector Sea of Clouds 24),Négociante d'espoilles - 1 espoille d'expédition en fonte (obtenu depuis Mer de nuages - secteur 24),Andenkenhändler/in - 1 Eisen-Expeditionsandenken (FG Luftschiff Wolkenmeer Sektor 24)
The Starlight Celebration (2013),La fête des étoiles (2013),Sternenlichtfest (2013)
The Starlight Celebration (2014),La fête des étoiles (2014),Sternenlichtfest (2014)
The Starlight Celebration (2015),La fête des étoiles (2015),Sternenlichtfest (2015)
The Starlight Celebration (2016),La fête des étoiles (2016),Sternenlichtfest (2016)
